id,trip_id,bus_id,from_time_going,to_time_going,from_time_return,to_time_return,date_start,date_end,status,type,event
1234,52,54bd259c-4065-45f9-8d6f-e5699c90b870,02:20:49,10:16:57,00:27:40,14:56:24,2024-07-19,2024-07-19,pending,all,stopped
1235,97,54bd259c-4065-45f9-8d6f-e5699c90b870,07:08:31,11:07:13,03:53:24,13:26:27,2024-07-20,2024-07-20,pending,all,stopped
1236,85,54bd259c-4065-45f9-8d6f-e5699c90b870,10:24:04,18:30:21,08:25:34,17:49:39,2024-07-21,2024-07-21,pending,all,stopped
1237,71,14e40340-c500-49cc-915b-c6a3296aa327,01:35:58,12:36:56,11:36:48,17:23:18,2023-12-05,2023-12-05,pending,all,stopped
1238,120,14e40340-c500-49cc-915b-c6a3296aa327,19:03:25,20:55:50,04:41:33,05:25:36,2023-12-06,2023-12-06,pending,all,stopped
1239,162,14e40340-c500-49cc-915b-c6a3296aa327,09:46:48,21:29:45,07:48:24,20:50:39,2023-12-07,2023-12-07,pending,all,stopped
1240,47,14e40340-c500-49cc-915b-c6a3296aa327,11:36:07,13:55:04,15:30:25,16:13:36,2023-12-08,2023-12-08,pending,all,stopped
1241,41,14e40340-c500-49cc-915b-c6a3296aa327,03:52:36,21:24:27,04:50:45,12:48:36,2023-12-09,2023-12-09,pending,all,stopped
1242,90,0b3f1c24-c37a-471e-bf0f-461d2252d319,08:36:27,19:20:43,21:29:33,22:03:00,2024-04-21,2024-04-21,pending,all,stopped
1243,192,0b3f1c24-c37a-471e-bf0f-461d2252d319,04:46:28,09:10:26,06:06:15,19:38:45,2024-04-22,2024-04-22,pending,all,stopped
1244,109,0b3f1c24-c37a-471e-bf0f-461d2252d319,02:57:04,03:30:13,00:16:52,00:19:45,2024-04-23,2024-04-23,pending,all,stopped
1245,44,0b3f1c24-c37a-471e-bf0f-461d2252d319,12:27:46,22:04:33,02:05:00,22:53:54,2024-04-24,2024-04-24,pending,all,stopped
1246,164,0b3f1c24-c37a-471e-bf0f-461d2252d319,03:31:57,06:35:53,08:16:34,22:11:19,2024-04-25,2024-04-25,pending,all,stopped
1247,108,3897615b-b153-4827-9dfc-f356efb8f288,07:17:11,19:27:44,08:44:10,12:00:31,2024-08-24,2024-08-24,pending,all,stopped
1248,77,3897615b-b153-4827-9dfc-f356efb8f288,00:05:59,22:45:05,10:23:22,13:47:51,2024-08-25,2024-08-25,pending,all,stopped
1249,134,3897615b-b153-4827-9dfc-f356efb8f288,12:37:08,18:20:27,18:16:30,18:56:12,2024-08-26,2024-08-26,pending,all,stopped
1250,5,3897615b-b153-4827-9dfc-f356efb8f288,06:24:13,18:09:07,12:49:29,17:37:19,2024-08-27,2024-08-27,pending,all,stopped
1251,22,3897615b-b153-4827-9dfc-f356efb8f288,00:07:34,04:47:38,13:30:33,17:16:29,2024-08-28,2024-08-28,pending,all,stopped
1252,67,9aee0f63-ba42-436c-b15e-be65712dd577,04:31:28,14:41:16,08:59:03,13:38:37,2024-08-09,2024-08-09,pending,all,stopped
1253,107,9aee0f63-ba42-436c-b15e-be65712dd577,17:50:20,23:48:16,04:32:54,19:11:25,2024-08-10,2024-08-10,pending,all,stopped
1254,104,9aee0f63-ba42-436c-b15e-be65712dd577,07:50:26,20:43:30,13:49:11,20:11:56,2024-08-11,2024-08-11,pending,all,stopped
1255,133,9aee0f63-ba42-436c-b15e-be65712dd577,15:20:11,22:33:51,02:22:48,08:42:26,2024-08-12,2024-08-12,pending,all,stopped
1256,80,9aee0f63-ba42-436c-b15e-be65712dd577,06:10:23,10:27:30,14:18:52,18:02:58,2024-08-13,2024-08-13,pending,all,stopped
1257,133,59d42400-b0ae-4bd0-ae4c-db4c093c9ced,11:47:45,21:25:50,03:39:54,12:05:12,2024-06-09,2024-06-09,pending,all,stopped
1258,186,59d42400-b0ae-4bd0-ae4c-db4c093c9ced,19:46:03,20:12:57,01:10:38,08:24:29,2024-06-10,2024-06-10,pending,all,stopped
1259,150,59d42400-b0ae-4bd0-ae4c-db4c093c9ced,07:01:51,07:47:53,05:38:26,12:23:10,2024-06-11,2024-06-11,pending,all,stopped
1260,69,59d42400-b0ae-4bd0-ae4c-db4c093c9ced,06:01:06,16:42:42,05:32:03,16:49:18,2024-06-12,2024-06-12,pending,all,stopped
1261,120,59d42400-b0ae-4bd0-ae4c-db4c093c9ced,15:14:56,15:19:46,07:01:59,16:10:41,2024-06-13,2024-06-13,pending,all,stopped
1262,106,9760e5f8-4f1b-4981-807c-a07bbcbc1338,00:26:24,16:13:07,08:43:50,22:14:48,2024-06-18,2024-06-18,pending,all,stopped
1263,98,9760e5f8-4f1b-4981-807c-a07bbcbc1338,15:55:51,23:22:02,03:04:02,07:57:41,2024-06-19,2024-06-19,pending,all,stopped
1264,130,9760e5f8-4f1b-4981-807c-a07bbcbc1338,04:47:05,12:33:03,10:21:36,10:36:44,2024-06-20,2024-06-20,pending,all,stopped
1265,197,9760e5f8-4f1b-4981-807c-a07bbcbc1338,15:40:56,19:19:42,08:22:33,12:47:45,2024-06-21,2024-06-21,pending,all,stopped
1266,125,9760e5f8-4f1b-4981-807c-a07bbcbc1338,10:03:37,11:29:13,21:01:22,22:57:08,2024-06-22,2024-06-22,pending,all,stopped
1267,64,b662d466-f93f-4e5d-972d-eba95c875cd8,14:25:32,23:11:58,07:18:58,16:45:30,2024-01-04,2024-01-04,pending,all,stopped
1268,15,b662d466-f93f-4e5d-972d-eba95c875cd8,12:27:34,12:41:15,01:06:19,17:01:42,2024-01-05,2024-01-05,pending,all,stopped
1269,119,b662d466-f93f-4e5d-972d-eba95c875cd8,12:04:06,16:33:32,18:11:28,23:50:28,2024-01-06,2024-01-06,pending,all,stopped
1270,139,b662d466-f93f-4e5d-972d-eba95c875cd8,08:22:20,19:50:41,00:41:17,09:27:54,2024-01-07,2024-01-07,pending,all,stopped
1271,68,b662d466-f93f-4e5d-972d-eba95c875cd8,15:02:11,20:57:35,20:30:57,21:50:35,2024-01-08,2024-01-08,pending,all,stopped
1272,74,72f6dc67-b121-4450-bfd5-c16abe811400,16:53:47,20:19:06,09:39:25,10:40:15,2024-09-19,2024-09-19,pending,all,stopped
1273,57,72f6dc67-b121-4450-bfd5-c16abe811400,11:00:26,17:52:44,01:10:03,08:06:03,2024-09-20,2024-09-20,pending,all,stopped
1274,93,72f6dc67-b121-4450-bfd5-c16abe811400,04:22:03,18:29:44,17:13:20,23:56:10,2024-09-21,2024-09-21,pending,all,stopped
1275,11,72f6dc67-b121-4450-bfd5-c16abe811400,09:32:52,19:22:44,00:48:08,18:59:43,2024-09-22,2024-09-22,pending,all,stopped
1276,156,72f6dc67-b121-4450-bfd5-c16abe811400,12:02:00,14:28:05,14:51:40,16:27:43,2024-09-23,2024-09-23,pending,all,stopped
1277,163,34992885-895f-4cb4-a2df-37313dbab218,07:39:45,23:10:40,12:53:21,20:05:48,2024-03-22,2024-03-22,pending,all,stopped
1278,142,34992885-895f-4cb4-a2df-37313dbab218,14:20:08,19:58:26,06:27:51,23:58:36,2024-03-23,2024-03-23,pending,all,stopped
1279,16,34992885-895f-4cb4-a2df-37313dbab218,03:22:58,09:00:49,08:46:04,17:00:36,2024-03-24,2024-03-24,pending,all,stopped
1280,104,34992885-895f-4cb4-a2df-37313dbab218,00:53:03,02:26:15,01:28:33,06:59:35,2024-03-25,2024-03-25,pending,all,stopped
1281,61,34992885-895f-4cb4-a2df-37313dbab218,05:05:12,12:25:25,13:06:15,17:10:14,2024-03-26,2024-03-26,pending,all,stopped
1282,189,d6eabd26-7667-4b17-8f23-a39cb284a550,08:09:50,20:30:16,00:03:09,13:36:38,2023-12-05,2023-12-05,pending,all,stopped
1283,111,d6eabd26-7667-4b17-8f23-a39cb284a550,11:00:53,13:19:55,07:14:00,19:49:12,2023-12-06,2023-12-06,pending,all,stopped
1284,127,d6eabd26-7667-4b17-8f23-a39cb284a550,00:07:27,08:53:54,03:36:15,22:57:26,2023-12-07,2023-12-07,pending,all,stopped
1285,101,d6eabd26-7667-4b17-8f23-a39cb284a550,01:04:43,13:55:41,06:10:30,21:28:29,2023-12-08,2023-12-08,pending,all,stopped
1286,19,d6eabd26-7667-4b17-8f23-a39cb284a550,14:44:46,22:13:08,15:22:46,19:05:35,2023-12-09,2023-12-09,pending,all,stopped
1287,78,82425c80-2b14-40a4-a7ca-d35dbe705b7f,13:50:18,17:32:38,10:43:28,11:22:05,2024-08-14,2024-08-14,pending,all,stopped
1288,202,82425c80-2b14-40a4-a7ca-d35dbe705b7f,04:04:31,13:25:43,11:47:24,17:01:15,2024-08-15,2024-08-15,pending,all,stopped
1289,66,82425c80-2b14-40a4-a7ca-d35dbe705b7f,09:08:24,12:31:29,01:23:42,02:33:28,2024-08-16,2024-08-16,pending,all,stopped
1290,31,82425c80-2b14-40a4-a7ca-d35dbe705b7f,07:28:13,21:58:08,00:56:08,22:32:21,2024-08-17,2024-08-17,pending,all,stopped
1291,82,82425c80-2b14-40a4-a7ca-d35dbe705b7f,00:20:42,18:31:24,00:36:38,14:32:24,2024-08-18,2024-08-18,pending,all,stopped
1292,102,c35df488-4445-49c8-8e0b-a9589ef51622,12:50:40,14:36:48,03:04:55,13:23:21,2024-02-04,2024-02-04,pending,all,stopped
1293,100,c35df488-4445-49c8-8e0b-a9589ef51622,06:53:53,12:36:15,02:06:32,09:29:44,2024-02-05,2024-02-05,pending,all,stopped
1294,119,c35df488-4445-49c8-8e0b-a9589ef51622,08:58:51,12:32:17,04:36:48,06:11:15,2024-02-06,2024-02-06,pending,all,stopped
1295,96,c35df488-4445-49c8-8e0b-a9589ef51622,00:39:00,09:30:31,12:43:32,16:43:24,2024-02-07,2024-02-07,pending,all,stopped
1296,158,c35df488-4445-49c8-8e0b-a9589ef51622,13:36:02,13:36:45,04:42:40,09:48:48,2024-02-08,2024-02-08,pending,all,stopped
1297,84,0f432d3e-bb16-41ad-96a9-02ee76a88ffe,14:32:02,22:08:10,00:40:53,09:20:56,2024-09-05,2024-09-05,pending,all,stopped
1298,98,0f432d3e-bb16-41ad-96a9-02ee76a88ffe,03:36:26,22:21:28,05:15:26,16:56:36,2024-09-06,2024-09-06,pending,all,stopped
1299,158,0f432d3e-bb16-41ad-96a9-02ee76a88ffe,05:28:53,07:02:05,00:32:58,05:59:46,2024-09-07,2024-09-07,pending,all,stopped
1300,134,0f432d3e-bb16-41ad-96a9-02ee76a88ffe,02:49:58,20:04:21,23:27:23,23:55:10,2024-09-08,2024-09-08,pending,all,stopped
1301,176,0f432d3e-bb16-41ad-96a9-02ee76a88ffe,02:16:39,05:36:24,01:18:47,01:37:52,2024-09-09,2024-09-09,pending,all,stopped
1302,123,9688226e-bce2-41e1-ba86-04680ce0354c,10:08:36,19:53:28,01:33:41,08:48:57,2023-10-10,2023-10-10,pending,all,stopped
1303,40,9688226e-bce2-41e1-ba86-04680ce0354c,06:09:49,07:41:21,03:01:11,22:54:32,2023-10-11,2023-10-11,pending,all,stopped
1304,81,9688226e-bce2-41e1-ba86-04680ce0354c,05:48:40,16:03:26,05:05:43,15:33:29,2023-10-12,2023-10-12,pending,all,stopped
1305,70,9688226e-bce2-41e1-ba86-04680ce0354c,01:54:10,21:43:11,07:46:27,18:09:42,2023-10-13,2023-10-13,pending,all,stopped
1306,133,9688226e-bce2-41e1-ba86-04680ce0354c,02:22:45,22:42:38,02:56:31,17:21:47,2023-10-14,2023-10-14,pending,all,stopped
1307,54,d7b06b09-817e-4dd7-a1fe-f01df3b16c32,01:19:35,10:40:46,02:02:35,08:27:10,2023-10-25,2023-10-25,pending,all,stopped
1308,55,d7b06b09-817e-4dd7-a1fe-f01df3b16c32,06:40:27,17:15:17,13:58:12,21:12:40,2023-10-26,2023-10-26,pending,all,stopped
1309,131,d7b06b09-817e-4dd7-a1fe-f01df3b16c32,16:58:55,20:26:08,01:11:44,01:25:21,2023-10-27,2023-10-27,pending,all,stopped
1310,42,d7b06b09-817e-4dd7-a1fe-f01df3b16c32,07:15:20,22:43:19,17:32:42,18:00:45,2023-10-28,2023-10-28,pending,all,stopped
1311,195,d7b06b09-817e-4dd7-a1fe-f01df3b16c32,01:10:49,10:44:10,10:01:36,10:02:02,2023-10-29,2023-10-29,pending,all,stopped
1312,148,d47ded5c-b262-47ed-aa5f-c6ae8180f4d7,04:35:52,13:51:42,17:30:56,21:38:47,2024-10-03,2024-10-03,pending,all,stopped
1313,40,d47ded5c-b262-47ed-aa5f-c6ae8180f4d7,05:43:20,12:32:42,09:43:01,13:05:02,2024-10-04,2024-10-04,pending,all,stopped
1314,146,d47ded5c-b262-47ed-aa5f-c6ae8180f4d7,04:43:14,22:51:59,08:28:54,16:05:02,2024-10-05,2024-10-05,pending,all,stopped
1315,114,d47ded5c-b262-47ed-aa5f-c6ae8180f4d7,22:54:55,23:28:27,02:32:20,16:53:20,2024-10-06,2024-10-06,pending,all,stopped
1316,165,d47ded5c-b262-47ed-aa5f-c6ae8180f4d7,09:21:13,17:57:34,02:01:21,03:58:03,2024-10-07,2024-10-07,pending,all,stopped
1317,185,1713b9db-a7e0-4478-93ce-28c0241e30ad,14:48:15,19:21:53,08:08:18,16:30:42,2023-10-15,2023-10-15,pending,all,stopped
1318,184,1713b9db-a7e0-4478-93ce-28c0241e30ad,14:55:35,15:39:53,00:18:43,17:43:53,2023-10-16,2023-10-16,pending,all,stopped
1319,180,1713b9db-a7e0-4478-93ce-28c0241e30ad,06:01:46,19:48:49,19:03:06,21:39:59,2023-10-17,2023-10-17,pending,all,stopped
1320,54,1713b9db-a7e0-4478-93ce-28c0241e30ad,01:41:46,20:59:59,03:44:14,22:51:05,2023-10-18,2023-10-18,pending,all,stopped
1321,134,1713b9db-a7e0-4478-93ce-28c0241e30ad,00:14:38,03:19:38,06:06:26,13:15:34,2023-10-19,2023-10-19,pending,all,stopped
1322,36,37d4c027-2f06-4ca4-b60c-f07449527839,05:41:19,23:23:49,06:22:34,09:08:31,2024-07-17,2024-07-17,pending,all,stopped
1323,77,37d4c027-2f06-4ca4-b60c-f07449527839,19:26:24,23:49:30,14:46:36,15:48:07,2024-07-18,2024-07-18,pending,all,stopped
1324,108,37d4c027-2f06-4ca4-b60c-f07449527839,10:10:00,15:54:20,10:07:36,21:24:03,2024-07-19,2024-07-19,pending,all,stopped
1325,35,37d4c027-2f06-4ca4-b60c-f07449527839,04:17:25,07:29:09,06:14:46,21:43:55,2024-07-20,2024-07-20,pending,all,stopped
1326,148,37d4c027-2f06-4ca4-b60c-f07449527839,06:36:37,19:22:45,06:02:47,22:36:32,2024-07-21,2024-07-21,pending,all,stopped
1327,142,50b4ff55-c33e-4f10-ba46-e6ba5cdb9793,11:12:00,16:16:04,20:45:00,22:55:04,2024-01-25,2024-01-25,pending,all,stopped
1328,137,50b4ff55-c33e-4f10-ba46-e6ba5cdb9793,00:37:02,23:11:06,12:06:18,14:15:56,2024-01-26,2024-01-26,pending,all,stopped
1329,120,50b4ff55-c33e-4f10-ba46-e6ba5cdb9793,09:30:28,13:13:39,00:32:32,02:53:35,2024-01-27,2024-01-27,pending,all,stopped
1330,44,50b4ff55-c33e-4f10-ba46-e6ba5cdb9793,03:55:33,19:39:17,16:57:56,20:12:59,2024-01-28,2024-01-28,pending,all,stopped
1331,197,50b4ff55-c33e-4f10-ba46-e6ba5cdb9793,03:03:05,05:17:57,13:16:11,20:36:42,2024-01-29,2024-01-29,pending,all,stopped
1332,147,4482faf1-26a8-40e0-9b53-c2580f1e4a4c,14:09:23,22:30:57,17:43:16,20:39:33,2024-03-12,2024-03-12,pending,all,stopped
1333,10,4482faf1-26a8-40e0-9b53-c2580f1e4a4c,17:51:04,19:56:06,02:32:57,07:30:39,2024-03-13,2024-03-13,pending,all,stopped
1334,19,4482faf1-26a8-40e0-9b53-c2580f1e4a4c,07:10:46,16:39:22,11:33:09,21:39:17,2024-03-14,2024-03-14,pending,all,stopped
1335,24,4482faf1-26a8-40e0-9b53-c2580f1e4a4c,12:58:24,22:35:52,07:50:27,15:09:12,2024-03-15,2024-03-15,pending,all,stopped
1336,107,4482faf1-26a8-40e0-9b53-c2580f1e4a4c,08:15:49,22:16:20,20:14:57,21:46:50,2024-03-16,2024-03-16,pending,all,stopped
1337,160,6a9002d3-bb31-4134-b697-8566061c729d,12:51:01,23:38:19,14:09:12,17:19:23,2023-11-29,2023-11-29,pending,all,stopped
1338,132,6a9002d3-bb31-4134-b697-8566061c729d,13:31:34,15:35:29,06:38:56,14:33:59,2023-11-30,2023-11-30,pending,all,stopped
1339,16,6a9002d3-bb31-4134-b697-8566061c729d,15:07:11,17:59:47,13:14:54,22:21:23,2023-12-01,2023-12-01,pending,all,stopped
1340,75,6a9002d3-bb31-4134-b697-8566061c729d,10:06:15,12:01:29,02:02:49,06:31:09,2023-12-02,2023-12-02,pending,all,stopped
1341,130,6a9002d3-bb31-4134-b697-8566061c729d,09:49:20,13:17:34,09:31:07,16:02:41,2023-12-03,2023-12-03,pending,all,stopped
1342,86,aa0d82b3-522a-47cc-b8d8-9db319c6c87a,02:48:29,07:26:34,00:18:09,07:37:24,2024-07-07,2024-07-07,pending,all,stopped
1343,9,aa0d82b3-522a-47cc-b8d8-9db319c6c87a,18:47:59,19:03:06,02:01:46,09:53:37,2024-07-08,2024-07-08,pending,all,stopped
1344,72,aa0d82b3-522a-47cc-b8d8-9db319c6c87a,08:12:52,20:05:01,07:53:13,17:17:44,2024-07-09,2024-07-09,pending,all,stopped
1345,99,aa0d82b3-522a-47cc-b8d8-9db319c6c87a,18:08:13,18:35:48,02:49:28,08:46:33,2024-07-10,2024-07-10,pending,all,stopped
1346,127,aa0d82b3-522a-47cc-b8d8-9db319c6c87a,00:22:21,02:40:02,18:10:50,21:04:19,2024-07-11,2024-07-11,pending,all,stopped
1347,188,76e1a17a-deb1-4193-8b20-dbd30371fc31,12:38:20,16:13:10,06:55:45,17:04:16,2024-01-06,2024-01-06,pending,all,stopped
1348,109,76e1a17a-deb1-4193-8b20-dbd30371fc31,06:08:46,17:30:48,00:55:32,16:03:29,2024-01-07,2024-01-07,pending,all,stopped
1349,99,76e1a17a-deb1-4193-8b20-dbd30371fc31,04:34:22,13:04:26,18:08:28,19:08:14,2024-01-08,2024-01-08,pending,all,stopped
1350,188,76e1a17a-deb1-4193-8b20-dbd30371fc31,00:42:54,07:12:23,08:07:51,14:30:51,2024-01-09,2024-01-09,pending,all,stopped
1351,78,76e1a17a-deb1-4193-8b20-dbd30371fc31,06:52:34,17:46:40,17:34:29,20:22:29,2024-01-10,2024-01-10,pending,all,stopped
1352,167,54c43234-d5c0-4320-bb4e-08903466c77a,06:20:59,15:21:47,04:34:59,13:29:49,2024-10-05,2024-10-05,pending,all,stopped
1353,118,54c43234-d5c0-4320-bb4e-08903466c77a,09:42:36,21:50:48,00:06:07,08:51:30,2024-10-06,2024-10-06,pending,all,stopped
1354,114,54c43234-d5c0-4320-bb4e-08903466c77a,06:04:05,11:04:51,00:54:15,04:21:52,2024-10-07,2024-10-07,pending,all,stopped
1355,179,54c43234-d5c0-4320-bb4e-08903466c77a,17:48:47,20:31:07,07:20:48,20:06:18,2024-10-08,2024-10-08,pending,all,stopped
1356,140,54c43234-d5c0-4320-bb4e-08903466c77a,18:35:33,20:45:21,09:00:38,11:58:15,2024-10-09,2024-10-09,pending,all,stopped
1357,41,1074e456-5053-4a1a-ae29-839187c70bb7,00:11:12,09:07:42,02:28:06,15:35:56,2023-11-22,2023-11-22,pending,all,stopped
1358,29,1074e456-5053-4a1a-ae29-839187c70bb7,03:28:08,11:22:43,13:33:10,22:05:10,2023-11-23,2023-11-23,pending,all,stopped
1359,67,1074e456-5053-4a1a-ae29-839187c70bb7,21:47:27,23:12:31,14:40:37,22:57:19,2023-11-24,2023-11-24,pending,all,stopped
1360,14,1074e456-5053-4a1a-ae29-839187c70bb7,03:50:21,16:33:15,08:00:22,08:02:20,2023-11-25,2023-11-25,pending,all,stopped
1361,46,1074e456-5053-4a1a-ae29-839187c70bb7,01:57:16,22:25:03,02:26:50,13:16:48,2023-11-26,2023-11-26,pending,all,stopped
1362,63,6dba3bc3-e5da-431d-afd9-8eaf7d7f0864,09:09:59,14:58:06,07:54:56,20:10:05,2024-03-04,2024-03-04,pending,all,stopped
1363,75,6dba3bc3-e5da-431d-afd9-8eaf7d7f0864,15:46:35,19:16:57,15:25:58,16:47:44,2024-03-05,2024-03-05,pending,all,stopped
1364,99,6dba3bc3-e5da-431d-afd9-8eaf7d7f0864,13:09:32,22:39:42,02:47:15,05:56:23,2024-03-06,2024-03-06,pending,all,stopped
1365,8,6dba3bc3-e5da-431d-afd9-8eaf7d7f0864,15:16:05,16:47:03,09:14:19,13:06:19,2024-03-07,2024-03-07,pending,all,stopped
1366,143,6dba3bc3-e5da-431d-afd9-8eaf7d7f0864,08:01:05,19:42:42,14:40:33,15:11:07,2024-03-08,2024-03-08,pending,all,stopped
1367,176,2af8c113-22bb-43d6-88f4-146fb5dad7f1,05:49:14,21:16:33,15:28:01,21:44:47,2024-06-23,2024-06-23,pending,all,stopped
1368,146,2af8c113-22bb-43d6-88f4-146fb5dad7f1,21:19:38,23:15:40,06:42:31,15:40:07,2024-06-24,2024-06-24,pending,all,stopped
1369,185,2af8c113-22bb-43d6-88f4-146fb5dad7f1,08:36:02,17:23:51,17:47:28,22:05:12,2024-06-25,2024-06-25,pending,all,stopped
1370,129,2af8c113-22bb-43d6-88f4-146fb5dad7f1,15:51:11,20:59:39,14:36:16,17:59:46,2024-06-26,2024-06-26,pending,all,stopped
1371,145,2af8c113-22bb-43d6-88f4-146fb5dad7f1,18:16:04,18:51:51,02:44:00,07:56:54,2024-06-27,2024-06-27,pending,all,stopped
1372,130,0ebc8fec-1bbb-421e-8d15-9f2d070cce89,01:28:21,07:05:10,06:52:52,10:32:38,2024-09-04,2024-09-04,pending,all,stopped
1373,35,0ebc8fec-1bbb-421e-8d15-9f2d070cce89,02:17:53,17:47:53,16:28:57,18:22:57,2024-09-05,2024-09-05,pending,all,stopped
1374,93,0ebc8fec-1bbb-421e-8d15-9f2d070cce89,08:26:16,18:29:46,12:35:35,13:32:04,2024-09-06,2024-09-06,pending,all,stopped
1375,10,0ebc8fec-1bbb-421e-8d15-9f2d070cce89,18:32:05,18:58:56,09:44:51,12:22:03,2024-09-07,2024-09-07,pending,all,stopped
1376,94,0ebc8fec-1bbb-421e-8d15-9f2d070cce89,01:15:10,03:43:50,08:09:00,22:07:48,2024-09-08,2024-09-08,pending,all,stopped
1377,30,6117d140-00c0-4f5e-9022-b3c6cfa8c247,07:59:17,19:37:35,13:55:35,16:20:03,2024-09-30,2024-09-30,pending,all,stopped
1378,62,6117d140-00c0-4f5e-9022-b3c6cfa8c247,11:34:07,22:55:45,08:55:01,13:09:39,2024-10-01,2024-10-01,pending,all,stopped
1379,149,6117d140-00c0-4f5e-9022-b3c6cfa8c247,16:46:54,23:48:38,13:56:43,22:28:23,2024-10-02,2024-10-02,pending,all,stopped
1380,118,6117d140-00c0-4f5e-9022-b3c6cfa8c247,02:04:39,07:34:02,09:00:13,21:09:00,2024-10-03,2024-10-03,pending,all,stopped
1381,157,6117d140-00c0-4f5e-9022-b3c6cfa8c247,12:07:23,13:04:45,08:50:25,21:56:11,2024-10-04,2024-10-04,pending,all,stopped
1382,39,b49c8833-92ca-4906-a10d-8824cea74391,01:05:22,13:09:42,15:49:51,17:38:58,2024-04-21,2024-04-21,pending,all,stopped
1383,197,b49c8833-92ca-4906-a10d-8824cea74391,12:27:23,20:50:35,02:42:15,15:34:20,2024-04-22,2024-04-22,pending,all,stopped
1384,45,b49c8833-92ca-4906-a10d-8824cea74391,03:20:42,03:52:04,01:12:32,19:18:35,2024-04-23,2024-04-23,pending,all,stopped
1385,174,b49c8833-92ca-4906-a10d-8824cea74391,09:52:19,12:30:23,13:40:59,23:26:05,2024-04-24,2024-04-24,pending,all,stopped
1386,94,b49c8833-92ca-4906-a10d-8824cea74391,02:10:56,16:37:21,02:57:49,23:22:38,2024-04-25,2024-04-25,pending,all,stopped
1387,152,f9401c11-44b6-433b-8f4e-9fd8335ecef3,04:26:35,05:41:16,10:12:35,11:40:10,2024-03-16,2024-03-16,pending,all,stopped
1388,6,f9401c11-44b6-433b-8f4e-9fd8335ecef3,12:21:38,15:21:01,06:18:48,17:50:12,2024-03-17,2024-03-17,pending,all,stopped
1389,32,f9401c11-44b6-433b-8f4e-9fd8335ecef3,15:46:20,17:41:15,17:49:12,23:14:06,2024-03-18,2024-03-18,pending,all,stopped
1390,74,f9401c11-44b6-433b-8f4e-9fd8335ecef3,15:32:09,16:48:11,08:53:26,17:25:38,2024-03-19,2024-03-19,pending,all,stopped
1391,148,f9401c11-44b6-433b-8f4e-9fd8335ecef3,13:21:05,16:24:44,16:08:48,18:15:51,2024-03-20,2024-03-20,pending,all,stopped
1392,152,eed09f6f-da45-4d6f-9c49-5c3e2af1a170,08:26:18,15:38:20,10:08:30,11:42:20,2024-07-27,2024-07-27,pending,all,stopped
1393,127,eed09f6f-da45-4d6f-9c49-5c3e2af1a170,13:48:13,16:12:47,03:36:50,21:49:02,2024-07-28,2024-07-28,pending,all,stopped
1394,174,eed09f6f-da45-4d6f-9c49-5c3e2af1a170,04:06:39,17:31:09,13:14:50,15:00:40,2024-07-29,2024-07-29,pending,all,stopped
1395,173,eed09f6f-da45-4d6f-9c49-5c3e2af1a170,05:54:37,15:10:41,10:14:54,13:29:14,2024-07-30,2024-07-30,pending,all,stopped
1396,15,eed09f6f-da45-4d6f-9c49-5c3e2af1a170,11:28:19,23:15:02,00:14:30,15:02:44,2024-07-31,2024-07-31,pending,all,stopped
1397,67,e9898f17-cfbb-420a-88ba-432ce0f90c0a,00:44:43,05:16:16,00:52:10,09:34:33,2024-03-31,2024-03-31,pending,all,stopped
1398,77,e9898f17-cfbb-420a-88ba-432ce0f90c0a,09:53:20,17:59:43,00:48:09,11:47:21,2024-04-01,2024-04-01,pending,all,stopped
1399,14,e9898f17-cfbb-420a-88ba-432ce0f90c0a,02:47:38,22:01:52,04:08:46,19:57:11,2024-04-02,2024-04-02,pending,all,stopped
1400,44,e9898f17-cfbb-420a-88ba-432ce0f90c0a,07:52:37,21:50:52,08:12:20,15:29:28,2024-04-03,2024-04-03,pending,all,stopped
1401,10,e9898f17-cfbb-420a-88ba-432ce0f90c0a,19:21:18,23:30:44,05:06:17,08:06:19,2024-04-04,2024-04-04,pending,all,stopped
1402,134,2c14c0b7-2d06-42b7-aaa3-3ba170a1ebac,16:00:03,20:53:37,13:03:35,14:55:39,2024-02-21,2024-02-21,pending,all,stopped
1403,8,2c14c0b7-2d06-42b7-aaa3-3ba170a1ebac,10:55:23,17:25:23,07:40:35,10:33:18,2024-02-22,2024-02-22,pending,all,stopped
1404,34,2c14c0b7-2d06-42b7-aaa3-3ba170a1ebac,15:58:51,18:12:15,04:24:33,06:39:48,2024-02-23,2024-02-23,pending,all,stopped
1405,112,2c14c0b7-2d06-42b7-aaa3-3ba170a1ebac,06:46:31,13:42:11,18:08:39,21:54:02,2024-02-24,2024-02-24,pending,all,stopped
1406,32,2c14c0b7-2d06-42b7-aaa3-3ba170a1ebac,02:36:13,15:16:20,19:25:36,20:23:31,2024-02-25,2024-02-25,pending,all,stopped
1407,201,092a4727-bf95-4278-b87f-5f9ef2b593ab,00:20:54,17:43:41,07:35:19,23:05:01,2024-08-09,2024-08-09,pending,all,stopped
1408,57,092a4727-bf95-4278-b87f-5f9ef2b593ab,06:45:11,22:27:36,00:53:39,02:55:51,2024-08-10,2024-08-10,pending,all,stopped
1409,123,092a4727-bf95-4278-b87f-5f9ef2b593ab,08:35:20,11:44:53,04:57:47,19:50:05,2024-08-11,2024-08-11,pending,all,stopped
