id,bus__trip_id,breaks_trip_id,status
5786,1930,946,pending
5787,1930,947,pending
5788,1930,948,pending
5789,1931,1033,pending
5790,1931,1034,pending
5791,1931,1035,pending
5792,1932,1060,pending
5793,1932,1061,pending
5794,1932,1062,pending
5795,1933,1021,pending
5796,1933,1022,pending
5797,1933,1023,pending
5798,1934,856,pending
5799,1934,857,pending
5800,1934,858,pending
5801,1935,757,pending
5802,1935,758,pending
5803,1935,759,pending
5804,1936,943,pending
5805,1936,944,pending
5806,1936,945,pending
5807,1937,772,pending
5808,1937,773,pending
5809,1937,774,pending
5810,1938,703,pending
5811,1938,704,pending
5812,1938,705,pending
5813,1939,1006,pending
5814,1939,1007,pending
5815,1939,1008,pending
5816,1940,619,pending
5817,1940,620,pending
5818,1940,621,pending
5819,1941,1042,pending
5820,1941,1043,pending
5821,1941,1044,pending
5822,1942,802,pending
5823,1942,803,pending
5824,1942,804,pending
5825,1943,1012,pending
5826,1943,1013,pending
5827,1943,1014,pending
5828,1944,754,pending
5829,1944,755,pending
5830,1944,756,pending
5831,1945,817,pending
5832,1945,818,pending
5833,1945,819,pending
5834,1946,775,pending
5835,1946,776,pending
5836,1946,777,pending
5837,1947,958,pending
5838,1947,959,pending
5839,1947,960,pending
5840,1948,874,pending
5841,1948,875,pending
5842,1948,876,pending
5843,1949,1132,pending
5844,1949,1133,pending
5845,1949,1134,pending
5846,1950,622,pending
5847,1950,623,pending
5848,1950,624,pending
5849,1951,1180,pending
5850,1951,1181,pending
5851,1951,1182,pending
5852,1952,883,pending
5853,1952,884,pending
5854,1952,885,pending
5855,1953,892,pending
5856,1953,893,pending
5857,1953,894,pending
5858,1954,763,pending
5859,1954,764,pending
5860,1954,765,pending
5861,1955,1072,pending
5862,1955,1073,pending
5863,1955,1074,pending
5864,1956,904,pending
5865,1956,905,pending
5866,1956,906,pending
5867,1957,790,pending
5868,1957,791,pending
5869,1957,792,pending
5870,1958,826,pending
5871,1958,827,pending
5872,1958,828,pending
5873,1959,841,pending
5874,1959,842,pending
5875,1959,843,pending
5876,1960,733,pending
5877,1960,734,pending
5878,1960,735,pending
5879,1961,1141,pending
5880,1961,1142,pending
5881,1961,1143,pending
5882,1962,751,pending
5883,1962,752,pending
5884,1962,753,pending
5885,1963,808,pending
5886,1963,809,pending
5887,1963,810,pending
5888,1964,1108,pending
5889,1964,1109,pending
5890,1964,1110,pending
5891,1965,1018,pending
5892,1965,1019,pending
5893,1965,1020,pending
5894,1966,808,pending
5895,1966,809,pending
5896,1966,810,pending
5897,1967,919,pending
5898,1967,920,pending
5899,1967,921,pending
5900,1968,865,pending
5901,1968,866,pending
5902,1968,867,pending
5903,1969,1129,pending
5904,1969,1130,pending
5905,1969,1131,pending
5906,1970,1180,pending
5907,1970,1181,pending
5908,1970,1182,pending
5909,1971,823,pending
5910,1971,824,pending
5911,1971,825,pending
5912,1972,1114,pending
5913,1972,1115,pending
5914,1972,1116,pending
5915,1973,1129,pending
5916,1973,1130,pending
5917,1973,1131,pending
5918,1974,1027,pending
5919,1974,1028,pending
5920,1974,1029,pending
5921,1975,1000,pending
5922,1975,1001,pending
5923,1975,1002,pending
5924,1976,1036,pending
5925,1976,1037,pending
5926,1976,1038,pending
5927,1977,1045,pending
5928,1977,1046,pending
5929,1977,1047,pending
5930,1978,1123,pending
5931,1978,1124,pending
5932,1978,1125,pending
5933,1979,1153,pending
5934,1979,1154,pending
5935,1979,1155,pending
5936,1980,784,pending
5937,1980,785,pending
5938,1980,786,pending
5939,1981,967,pending
5940,1981,968,pending
5941,1981,969,pending
5942,1982,877,pending
5943,1982,878,pending
5944,1982,879,pending
5945,1983,1180,pending
5946,1983,1181,pending
5947,1983,1182,pending
5948,1984,1048,pending
5949,1984,1049,pending
5950,1984,1050,pending
5951,1985,979,pending
5952,1985,980,pending
5953,1985,981,pending
5954,1986,775,pending
5955,1986,776,pending
5956,1986,777,pending
5957,1987,985,pending
5958,1987,986,pending
5959,1987,987,pending
5960,1988,703,pending
5961,1988,704,pending
5962,1988,705,pending
5963,1989,703,pending
5964,1989,704,pending
5965,1989,705,pending
5966,1990,907,pending
5967,1990,908,pending
5968,1990,909,pending
5969,1991,1093,pending
5970,1991,1094,pending
5971,1991,1095,pending
5972,1992,796,pending
5973,1992,797,pending
5974,1992,798,pending
5975,1993,1099,pending
5976,1993,1100,pending
5977,1993,1101,pending
5978,1994,1060,pending
5979,1994,1061,pending
5980,1994,1062,pending
5981,1995,673,pending
5982,1995,674,pending
5983,1995,675,pending
5984,1996,907,pending
5985,1996,908,pending
5986,1996,909,pending
5987,1997,994,pending
5988,1997,995,pending
5989,1997,996,pending
5990,1998,853,pending
5991,1998,854,pending
5992,1998,855,pending
5993,1999,718,pending
5994,1999,719,pending
5995,1999,720,pending
5996,2000,1132,pending
5997,2000,1133,pending
5998,2000,1134,pending
5999,2001,616,pending
6000,2001,617,pending
6001,2001,618,pending
6002,2002,1156,pending
6003,2002,1157,pending
6004,2002,1158,pending
6005,2003,760,pending
6006,2003,761,pending
6007,2003,762,pending
6008,2004,667,pending
6009,2004,668,pending
6010,2004,669,pending
6011,2005,844,pending
6012,2005,845,pending
6013,2005,846,pending
6014,2006,838,pending
6015,2006,839,pending
6016,2006,840,pending
6017,2007,604,pending
6018,2007,605,pending
6019,2007,606,pending
6020,2008,814,pending
6021,2008,815,pending
6022,2008,816,pending
6023,2009,709,pending
6024,2009,710,pending
6025,2009,711,pending
6026,2010,868,pending
6027,2010,869,pending
6028,2010,870,pending
6029,2011,934,pending
6030,2011,935,pending
6031,2011,936,pending
6032,2012,871,pending
6033,2012,872,pending
6034,2012,873,pending
6035,2013,646,pending
6036,2013,647,pending
6037,2013,648,pending
6038,2014,778,pending
6039,2014,779,pending
6040,2014,780,pending
6041,2015,1009,pending
6042,2015,1010,pending
6043,2015,1011,pending
6044,2016,619,pending
6045,2016,620,pending
6046,2016,621,pending
6047,2017,811,pending
6048,2017,812,pending
6049,2017,813,pending
6050,2018,802,pending
6051,2018,803,pending
6052,2018,804,pending
6053,2019,715,pending
6054,2019,716,pending
6055,2019,717,pending
6056,2020,628,pending
6057,2020,629,pending
6058,2020,630,pending
6059,2021,862,pending
6060,2021,863,pending
6061,2021,864,pending
6062,2022,1195,pending
6063,2022,1196,pending
6064,2022,1197,pending
6065,2023,868,pending
6066,2023,869,pending
6067,2023,870,pending
6068,2024,670,pending
6069,2024,671,pending
6070,2024,672,pending
6071,2025,970,pending
6072,2025,971,pending
6073,2025,972,pending
6074,2026,934,pending
6075,2026,935,pending
6076,2026,936,pending
6077,2027,958,pending
6078,2027,959,pending
6079,2027,960,pending
6080,2028,1183,pending
6081,2028,1184,pending
6082,2028,1185,pending
6083,2029,1111,pending
6084,2029,1112,pending
6085,2029,1113,pending
6086,2030,847,pending
6087,2030,848,pending
6088,2030,849,pending
6089,2031,706,pending
6090,2031,707,pending
6091,2031,708,pending
6092,2032,709,pending
6093,2032,710,pending
6094,2032,711,pending
6095,2033,814,pending
6096,2033,815,pending
6097,2033,816,pending
6098,2034,886,pending
6099,2034,887,pending
6100,2034,888,pending
6101,2035,856,pending
6102,2035,857,pending
6103,2035,858,pending
6104,2036,1099,pending
6105,2036,1100,pending
6106,2036,1101,pending
6107,2037,871,pending
6108,2037,872,pending
6109,2037,873,pending
6110,2038,652,pending
6111,2038,653,pending
6112,2038,654,pending
6113,2039,925,pending
6114,2039,926,pending
6115,2039,927,pending
6116,2040,823,pending
6117,2040,824,pending
6118,2040,825,pending
6119,2041,979,pending
6120,2041,980,pending
6121,2041,981,pending
6122,2042,901,pending
6123,2042,902,pending
6124,2042,903,pending
6125,2043,934,pending
6126,2043,935,pending
6127,2043,936,pending
6128,2044,1024,pending
6129,2044,1025,pending
6130,2044,1026,pending
6131,2045,1135,pending
6132,2045,1136,pending
6133,2045,1137,pending
6134,2046,628,pending
6135,2046,629,pending
6136,2046,630,pending
6137,2047,1063,pending
6138,2047,1064,pending
6139,2047,1065,pending
6140,2048,961,pending
6141,2048,962,pending
6142,2048,963,pending
6143,2049,772,pending
6144,2049,773,pending
6145,2049,774,pending
6146,2050,1156,pending
6147,2050,1157,pending
6148,2050,1158,pending
6149,2051,652,pending
6150,2051,653,pending
6151,2051,654,pending
6152,2052,964,pending
6153,2052,965,pending
6154,2052,966,pending
6155,2053,862,pending
6156,2053,863,pending
6157,2053,864,pending
6158,2054,925,pending
6159,2054,926,pending
6160,2054,927,pending
6161,2055,745,pending
6162,2055,746,pending
6163,2055,747,pending
6164,2056,988,pending
6165,2056,989,pending
6166,2056,990,pending
6167,2057,1081,pending
6168,2057,1082,pending
6169,2057,1083,pending
6170,2058,1162,pending
6171,2058,1163,pending
6172,2058,1164,pending
6173,2059,967,pending
6174,2059,968,pending
6175,2059,969,pending
6176,2060,697,pending
6177,2060,698,pending
6178,2060,699,pending
6179,2061,1156,pending
6180,2061,1157,pending
6181,2061,1158,pending
6182,2062,1144,pending
6183,2062,1145,pending
6184,2062,1146,pending
6185,2063,946,pending
6186,2063,947,pending
6187,2063,948,pending
6188,2064,1030,pending
6189,2064,1031,pending
6190,2064,1032,pending
6191,2065,1096,pending
6192,2065,1097,pending
6193,2065,1098,pending
6194,2066,670,pending
6195,2066,671,pending
6196,2066,672,pending
6197,2067,751,pending
6198,2067,752,pending
6199,2067,753,pending
6200,2068,640,pending
6201,2068,641,pending
6202,2068,642,pending
6203,2069,895,pending
6204,2069,896,pending
6205,2069,897,pending
6206,2070,1192,pending
6207,2070,1193,pending
6208,2070,1194,pending
6209,2071,1150,pending
6210,2071,1151,pending
6211,2071,1152,pending
6212,2072,769,pending
6213,2072,770,pending
6214,2072,771,pending
6215,2073,787,pending
6216,2073,788,pending
6217,2073,789,pending
6218,2074,814,pending
6219,2074,815,pending
6220,2074,816,pending
6221,2075,1042,pending
6222,2075,1043,pending
6223,2075,1044,pending
6224,2076,835,pending
6225,2076,836,pending
6226,2076,837,pending
6227,2077,766,pending
6228,2077,767,pending
6229,2077,768,pending
6230,2078,904,pending
6231,2078,905,pending
6232,2078,906,pending
6233,2079,652,pending
6234,2079,653,pending
6235,2079,654,pending
6236,2080,1048,pending
6237,2080,1049,pending
6238,2080,1050,pending
6239,2081,841,pending
6240,2081,842,pending
6241,2081,843,pending
6242,2082,796,pending
6243,2082,797,pending
6244,2082,798,pending
6245,2083,1189,pending
6246,2083,1190,pending
6247,2083,1191,pending
6248,2084,736,pending
6249,2084,737,pending
6250,2084,738,pending
6251,2085,778,pending
6252,2085,779,pending
6253,2085,780,pending
6254,2086,1117,pending
6255,2086,1118,pending
6256,2086,1119,pending
6257,2087,1048,pending
6258,2087,1049,pending
6259,2087,1050,pending
6260,2088,694,pending
6261,2088,695,pending
6262,2088,696,pending
6263,2089,733,pending
6264,2089,734,pending
6265,2089,735,pending
6266,2090,1009,pending
6267,2090,1010,pending
6268,2090,1011,pending
6269,2091,1033,pending
6270,2091,1034,pending
6271,2091,1035,pending
6272,2092,1087,pending
6273,2092,1088,pending
6274,2092,1089,pending
6275,2093,1096,pending
6276,2093,1097,pending
6277,2093,1098,pending
6278,2094,706,pending
6279,2094,707,pending
6280,2094,708,pending
6281,2095,919,pending
6282,2095,920,pending
6283,2095,921,pending
6284,2096,1162,pending
6285,2096,1163,pending
6286,2096,1164,pending
6287,2097,628,pending
6288,2097,629,pending
6289,2097,630,pending
6290,2098,934,pending
6291,2098,935,pending
6292,2098,936,pending
6293,2099,895,pending
6294,2099,896,pending
6295,2099,897,pending
6296,2100,712,pending
6297,2100,713,pending
6298,2100,714,pending
6299,2101,901,pending
6300,2101,902,pending
6301,2101,903,pending
6302,2102,862,pending
6303,2102,863,pending
6304,2102,864,pending
6305,2103,799,pending
6306,2103,800,pending
6307,2103,801,pending
6308,2104,676,pending
6309,2104,677,pending
6310,2104,678,pending
6311,2105,1141,pending
6312,2105,1142,pending
6313,2105,1143,pending
6314,2106,637,pending
6315,2106,638,pending
6316,2106,639,pending
6317,2107,922,pending
6318,2107,923,pending
6319,2107,924,pending
6320,2108,808,pending
6321,2108,809,pending
6322,2108,810,pending
6323,2109,727,pending
6324,2109,728,pending
6325,2109,729,pending
6326,2110,664,pending
6327,2110,665,pending
6328,2110,666,pending
6329,2111,1096,pending
6330,2111,1097,pending
6331,2111,1098,pending
6332,2112,805,pending
6333,2112,806,pending
6334,2112,807,pending
6335,2113,751,pending
6336,2113,752,pending
6337,2113,753,pending
6338,2114,1015,pending
6339,2114,1016,pending
6340,2114,1017,pending
6341,2115,646,pending
6342,2115,647,pending
6343,2115,648,pending
6344,2116,778,pending
6345,2116,779,pending
6346,2116,780,pending
6347,2117,1084,pending
6348,2117,1085,pending
6349,2117,1086,pending
6350,2118,646,pending
6351,2118,647,pending
6352,2118,648,pending
6353,2119,739,pending
6354,2119,740,pending
6355,2119,741,pending
6356,2120,1000,pending
6357,2120,1001,pending
6358,2120,1002,pending
6359,2121,649,pending
6360,2121,650,pending
6361,2121,651,pending
6362,2122,1147,pending
6363,2122,1148,pending
6364,2122,1149,pending
6365,2123,1153,pending
6366,2123,1154,pending
6367,2123,1155,pending
6368,2124,943,pending
6369,2124,944,pending
6370,2124,945,pending
6371,2125,898,pending
6372,2125,899,pending
6373,2125,900,pending
6374,2126,616,pending
6375,2126,617,pending
6376,2126,618,pending
6377,2127,793,pending
6378,2127,794,pending
6379,2127,795,pending
6380,2128,877,pending
6381,2128,878,pending
6382,2128,879,pending
6383,2129,1192,pending
6384,2129,1193,pending
6385,2129,1194,pending
6386,2130,724,pending
6387,2130,725,pending
6388,2130,726,pending
6389,2131,1195,pending
6390,2131,1196,pending
6391,2131,1197,pending
6392,2132,646,pending
6393,2132,647,pending
6394,2132,648,pending
6395,2133,817,pending
6396,2133,818,pending
6397,2133,819,pending
6398,2134,664,pending
6399,2134,665,pending
6400,2134,666,pending
6401,2135,922,pending
6402,2135,923,pending
6403,2135,924,pending
6404,2136,778,pending
6405,2136,779,pending
6406,2136,780,pending
6407,2137,733,pending
6408,2137,734,pending
6409,2137,735,pending
6410,2138,634,pending
6411,2138,635,pending
6412,2138,636,pending
6413,2139,922,pending
6414,2139,923,pending
6415,2139,924,pending
6416,2140,1159,pending
6417,2140,1160,pending
6418,2140,1161,pending
6419,2141,931,pending
6420,2141,932,pending
6421,2141,933,pending
6422,2142,1165,pending
6423,2142,1166,pending
6424,2142,1167,pending
6425,2143,1162,pending
6426,2143,1163,pending
6427,2143,1164,pending
6428,2144,895,pending
6429,2144,896,pending
6430,2144,897,pending
6431,2145,1069,pending
6432,2145,1070,pending
6433,2145,1071,pending
6434,2146,997,pending
6435,2146,998,pending
6436,2146,999,pending
6437,2147,751,pending
6438,2147,752,pending
6439,2147,753,pending
6440,2148,1093,pending
6441,2148,1094,pending
6442,2148,1095,pending
6443,2149,913,pending
6444,2149,914,pending
6445,2149,915,pending
6446,2150,1099,pending
6447,2150,1100,pending
6448,2150,1101,pending
6449,2151,622,pending
6450,2151,623,pending
6451,2151,624,pending
6452,2152,1048,pending
6453,2152,1049,pending
6454,2152,1050,pending
6455,2153,1153,pending
6456,2153,1154,pending
6457,2153,1155,pending
6458,2154,949,pending
6459,2154,950,pending
6460,2154,951,pending
6461,2155,826,pending
6462,2155,827,pending
6463,2155,828,pending
6464,2156,829,pending
6465,2156,830,pending
6466,2156,831,pending
6467,2157,1177,pending
6468,2157,1178,pending
6469,2157,1179,pending
6470,2158,781,pending
6471,2158,782,pending
6472,2158,783,pending
6473,2159,868,pending
6474,2159,869,pending
6475,2159,870,pending
6476,2160,1126,pending
6477,2160,1127,pending
6478,2160,1128,pending
6479,2161,1162,pending
6480,2161,1163,pending
6481,2161,1164,pending
6482,2162,652,pending
6483,2162,653,pending
6484,2162,654,pending
6485,2163,763,pending
6486,2163,764,pending
6487,2163,765,pending
6488,2164,1189,pending
6489,2164,1190,pending
6490,2164,1191,pending
6491,2165,706,pending
6492,2165,707,pending
6493,2165,708,pending
6494,2166,793,pending
6495,2166,794,pending
6496,2166,795,pending
6497,2167,1123,pending
6498,2167,1124,pending
6499,2167,1125,pending
6500,2168,997,pending
6501,2168,998,pending
6502,2168,999,pending
6503,2169,883,pending
6504,2169,884,pending
6505,2169,885,pending
6506,2170,919,pending
6507,2170,920,pending
6508,2170,921,pending
6509,2171,1084,pending
6510,2171,1085,pending
6511,2171,1086,pending
6512,2172,1009,pending
6513,2172,1010,pending
6514,2172,1011,pending
6515,2173,916,pending
6516,2173,917,pending
6517,2173,918,pending
6518,2174,1102,pending
6519,2174,1103,pending
6520,2174,1104,pending
6521,2175,1003,pending
6522,2175,1004,pending
6523,2175,1005,pending
6524,2176,799,pending
6525,2176,800,pending
6526,2176,801,pending
6527,2177,910,pending
6528,2177,911,pending
6529,2177,912,pending
6530,2178,853,pending
6531,2178,854,pending
6532,2178,855,pending
6533,2179,706,pending
6534,2179,707,pending
6535,2179,708,pending
6536,2180,970,pending
6537,2180,971,pending
6538,2180,972,pending
6539,2181,625,pending
6540,2181,626,pending
6541,2181,627,pending
6542,2182,1108,pending
6543,2182,1109,pending
6544,2182,1110,pending
6545,2183,832,pending
6546,2183,833,pending
6547,2183,834,pending
6548,2184,742,pending
6549,2184,743,pending
6550,2184,744,pending
6551,2185,1186,pending
6552,2185,1187,pending
6553,2185,1188,pending
6554,2186,667,pending
6555,2186,668,pending
6556,2186,669,pending
6557,2187,1000,pending
6558,2187,1001,pending
6559,2187,1002,pending
6560,2188,721,pending
6561,2188,722,pending
6562,2188,723,pending
6563,2189,1045,pending
6564,2189,1046,pending
6565,2189,1047,pending
